rung,model,harness,case,tier,correct,correct_rate,closeness_det,waste,prompt_tok,completion_tok,steps,hard_fail,total_s,err
8,gemini-3.8-flash,fella,fqa-read-genres,distinct-count,1,1.0,0.8,0,3817,124,1,0,7.765,
8,gemini-3.8-flash,fella,fqa-read-longest,text-max,1,1.0,0.8,0,3254,89,1,0,11.038,
8,gemini-3.8-flash,fella,fqa-read-rated5,num-filter,1,1.0,0.6667,0,4197,281,1,1,7.447,
8,gemini-3.8-flash,fella,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,3388,164,1,0,14.005,
8,gemini-3.8-flash,fella,fqa-read-unfinished,text-list,1,1.0,0.8,0,3169,143,1,0,3.628,
8,gemini-3.8-flash,fella,fqa-refusal,refusal,0,0.0,0.8,0,3222,789,1,0,8.691,
8,gemini-3.8-flash,fella,fqa-screen-days-over-150,num-filter,1,1.0,0.65,0,2881,242,1,1,3.996,
8,gemini-3.8-flash,fella,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,3600,195,1,0,8.916,
8,gemini-3.8-flash,fella,fqa-screen-top-app,cat-groupby,1,1.0,0.75,0,3013,146,1,1,3.64,
8,gemini-3.8-flash,fella,fqa-screen-total,num-aggregate,1,1.0,0.8,0,3086,124,1,0,11.196,
8,gemini-3.8-flash,fella,fqa-sleep-at-least-8,num-filter,1,1.0,0.8,0,2941,151,1,0,3.285,
8,gemini-3.8-flash,fella,fqa-sleep-avg-hours,num-avg,1,1.0,0.8,0,3005,130,1,0,9.693,
8,gemini-3.8-flash,fella,fqa-subs-active-cost,num-filter,1,1.0,0.8,0,3045,135,1,0,11.301,
8,gemini-3.8-flash,fella,fqa-subs-cheapest,text-min,1,1.0,0.8,0,3392,147,1,0,7.143,
8,gemini-3.8-flash,fella,fqa-subs-inactive-count,num-filter,1,1.0,0.8,0,2928,121,1,0,6.105,
8,gemini-3.8-flash,fella,fqa-subs-top-category,cat-groupby,1,1.0,0.8,0,3097,201,1,0,9.8,
8,gemini-3.8-flash,fella,fqa-trip-avg-nights,num-avg,1,1.0,0.8,0,2999,150,1,0,10.185,
8,gemini-3.8-flash,fella,fqa-trip-countries,distinct-count,1,1.0,0.8,0,2958,134,1,0,9.508,
8,gemini-3.8-flash,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,2937,147,1,0,8.528,
8,gemini-3.8-flash,fella,fqa-trip-longest,text-max,1,1.0,0.8,0,3458,143,1,0,7.841,
8,gemini-3.8-flash,fella,fqa-trip-total-nights,num-aggregate,1,1.0,0.8,0,2898,148,1,0,4.306,
8,gemini-3.8-flash,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.8,0,3741,181,1,0,4.243,
8,gemini-3.8-flash,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,3415,334,1,0,6.238,
8,gemini-3.8-flash,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.8,0,3562,297,1,0,4.892,
8,gemini-3.8-flash,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.75,0,3877,380,1,1,12.065,
8,gemini-3.8-flash,fella,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,3545,165,1,0,10.059,
8,gemini-3.8-flash,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.8,0,4892,299,2,0,8.024,
8,gemini-3.8-flash,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.65,0,3709,279,1,1,19.112,
9,deepseek-v4-pro-0813,bare,fqa-contacts-close-count,cat-filter,1,0.6667,0.5733,0,403,364,0,0,3.396,
9,deepseek-v4-pro-0813,bare,fqa-contacts-countries,distinct-count,1,1.0,0.71,0,1256,44,0,0,2.519,
9,deepseek-v4-pro-0813,bare,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,373,61,0,0,1.51,
9,deepseek-v4-pro-0813,bare,fqa-fin-avg-month-2024,num-avg,0,0.3333,0.4367,0,2776,992,0,0,16.236,
9,deepseek-v4-pro-0813,bare,fqa-fin-groceries-delta,num-multistep,1,1.0,0.71,0,1949,634,0,0,10.82,
9,deepseek-v4-pro-0813,bare,fqa-fin-peak-month-2024,temporal-max,0,0.3333,0.77,0,2818,932,0,0,16.16,
9,deepseek-v4-pro-0813,bare,fqa-fin-q1-2024,num-filter,1,1.0,0.71,0,1949,427,0,0,7.641,
9,deepseek-v4-pro-0813,bare,fqa-fin-rent-2024,num-filter,1,1.0,0.71,0,1941,315,0,0,5.513,
9,deepseek-v4-pro-0813,bare,fqa-fin-second-cat,cat-rank,0,0.0,0.8,0,1944,1024,0,0,15.658,
9,deepseek-v4-pro-0813,bare,fqa-fin-top-cat,cat-groupby,0,0.3333,0.8,0,1941,1013,0,0,17.336,
9,deepseek-v4-pro-0813,bare,fqa-fin-total-2024,num-aggregate,0,0.0,0.2,0,1888,685,0,0,6.813,
9,deepseek-v4-pro-0813,bare,fqa-fin-yoy,num-multistep,0,0.0,0.3,0,1952,1024,0,0,15.49,
9,deepseek-v4-pro-0813,bare,fqa-fit-avg-session,num-avg,0,0.3333,0.1,0,1484,344,0,0,6.035,
9,deepseek-v4-pro-0813,bare,fqa-fit-distinct-activities,distinct-count,0,0.0,0.0,0,1484,2,0,0,2.019,
9,deepseek-v4-pro-0813,bare,fqa-fit-longest,num-max,1,1.0,0.71,0,1482,463,0,0,8.327,
9,deepseek-v4-pro-0813,bare,fqa-fit-run-count,num-filter,1,0.6667,0.5733,0,1481,763,0,0,13.333,
9,deepseek-v4-pro-0813,bare,fqa-fit-run-km,num-filter,1,0.6667,0.4733,0,1481,408,0,0,3.865,
9,deepseek-v4-pro-0813,bare,fqa-fit-top-activity,cat-groupby,0,0.0,0.8,0,1482,3,0,0,0.703,
9,deepseek-v4-pro-0813,bare,fqa-fit-total-distance,num-aggregate,0,0.0,0.3,0,2344,1024,0,0,8.519,
9,deepseek-v4-pro-0813,bare,fqa-fit-total-min,num-aggregate,0,0.0,0.3,0,1535,1024,0,0,10.413,
9,deepseek-v4-pro-0813,bare,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,236,48,0,0,1.212,
9,deepseek-v4-pro-0813,bare,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,298,92,0,0,1.729,
9,deepseek-v4-pro-0813,bare,fqa-jrnl-entries,text-count,1,1.0,0.71,0,1147,89,0,0,2.912,
9,deepseek-v4-pro-0813,bare,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,293,48,0,0,2.488,
9,deepseek-v4-pro-0813,bare,fqa-jrnl-stressed,text-count,1,1.0,0.71,0,269,24,0,0,1.984,
9,deepseek-v4-pro-0813,bare,fqa-mf-most-over-budget,mf-join-compare,0,0.0,0.8,0,2013,1024,0,0,16.122,
9,deepseek-v4-pro-0813,bare,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.71,0,468,86,0,0,3.178,
9,deepseek-v4-pro-0813,bare,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.71,0,2001,439,0,0,8.258,
9,deepseek-v4-pro-0813,bare,fqa-mf-run-days-minutes,mf-doc-join,1,0.6667,0.4733,0,1690,177,0,0,1.476,
9,deepseek-v4-pro-0813,bare,fqa-notool,no-tool,1,1.0,0.8,0,124,72,0,0,1.846,
9,deepseek-v4-pro-0813,bare,fqa-pdf-deposit,text-lookup,1,1.0,0.71,0,504,4,0,0,0.687,
9,deepseek-v4-pro-0813,bare,fqa-pdf-parking,text-lookup,1,1.0,0.71,0,1388,30,0,0,1.722,
9,deepseek-v4-pro-0813,bare,fqa-pdf-rent,text-lookup,1,1.0,0.71,0,529,21,0,0,1.29,
9,deepseek-v4-pro-0813,bare,fqa-read-avg-rating,num-avg,1,1.0,0.71,0,330,53,0,0,1.804,
9,deepseek-v4-pro-0813,bare,fqa-read-finished-count,bool-filter,1,1.0,0.71,0,351,47,0,0,1.768,
9,deepseek-v4-pro-0813,bare,fqa-read-finished-pages,num-aggregate,1,1.0,0.71,0,332,63,0,0,1.686,
9,deepseek-v4-pro-0813,bare,fqa-read-genres,distinct-count,1,1.0,0.71,0,1284,140,0,0,3.399,
9,deepseek-v4-pro-0813,bare,fqa-read-longest,text-max,1,1.0,0.8,0,384,106,0,0,2.565,
9,deepseek-v4-pro-0813,bare,fqa-read-rated5,num-filter,1,1.0,0.71,0,327,33,0,0,1.733,
9,deepseek-v4-pro-0813,bare,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,360,143,0,0,2.563,
9,deepseek-v4-pro-0813,bare,fqa-read-unfinished,text-list,1,1.0,0.8,0,355,52,0,0,1.426,
9,deepseek-v4-pro-0813,bare,fqa-refusal,refusal,0,0.3333,0.8,0,359,866,0,0,15.371,
9,deepseek-v4-pro-0813,bare,fqa-screen-days-over-150,num-filter,0,0.0,0.0,0,4477,2,0,0,0.746,
9,deepseek-v4-pro-0813,bare,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,5301,2,0,0,0.785,
9,deepseek-v4-pro-0813,bare,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,4469,3,0,0,1.092,
9,deepseek-v4-pro-0813,bare,fqa-screen-total,num-aggregate,0,0.0,0.0,0,4471,63,0,0,1.649,
9,deepseek-v4-pro-0813,bare,fqa-sleep-at-least-8,num-filter,1,0.6667,0.5733,0,1661,827,0,0,9.013,
9,deepseek-v4-pro-0813,bare,fqa-sleep-avg-hours,num-avg,0,0.3333,0.4367,0,1632,684,0,0,6.515,
9,deepseek-v4-pro-0813,bare,fqa-subs-active-cost,num-filter,0,0.0,0.3,0,120,54,0,0,1.574,
9,deepseek-v4-pro-0813,bare,fqa-subs-cheapest,text-min,0,0.0,0.8,0,919,78,0,0,1.518,
9,deepseek-v4-pro-0813,bare,fqa-subs-inactive-count,num-filter,0,0.0,0.3,0,116,44,0,0,1.704,
9,deepseek-v4-pro-0813,bare,fqa-subs-top-category,cat-groupby,0,0.3333,0.8,0,150,160,0,0,4.248,
9,deepseek-v4-pro-0813,bare,fqa-trip-avg-nights,num-avg,0,0.3333,0.71,0,167,40,0,0,0.985,
9,deepseek-v4-pro-0813,bare,fqa-trip-countries,distinct-count,1,1.0,0.71,0,242,36,0,0,1.744,
9,deepseek-v4-pro-0813,bare,fqa-trip-leisure-nights,cat-filter,1,1.0,0.71,0,247,96,0,0,2.695,
9,deepseek-v4-pro-0813,bare,fqa-trip-longest,text-max,1,1.0,0.8,0,1017,49,0,0,1.051,
9,deepseek-v4-pro-0813,bare,fqa-trip-total-nights,num-aggregate,1,0.6667,0.4733,0,191,40,0,0,1.22,
9,deepseek-v4-pro-0813,bare,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.71,0,1371,213,0,0,4.979,
9,deepseek-v4-pro-0813,bare,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,528,167,0,0,3.864,
9,deepseek-v4-pro-0813,bare,fqa-xf-dining-cap-months,mf-doc-join,1,0.6667,0.4733,0,2042,178,0,0,4.461,
9,deepseek-v4-pro-0813,bare,fqa-xf-lease-vs-spend,mf-doc-join,0,0.0,0.0,0,2329,6,0,0,0.758,
9,deepseek-v4-pro-0813,bare,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,411,133,0,0,2.244,
9,deepseek-v4-pro-0813,bare,fqa-xf-run-goal,mf-doc-join,0,0.0,0.2,0,1655,684,0,0,10.16,
9,deepseek-v4-pro-0813,bare,fqa-xf-sleep-screen,mf-join-aggregate,0,0.0,0.3,0,6074,1024,0,0,15.556,
9,deepseek-v4-pro-0813,fella,fqa-contacts-close-count,cat-filter,1,1.0,0.8,0,4071,120,1,0,4.583,
9,deepseek-v4-pro-0813,fella,fqa-contacts-countries,distinct-count,1,1.0,0.8,0,4419,114,1,0,4.647,
9,deepseek-v4-pro-0813,fella,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,4101,136,1,0,4.942,
9,deepseek-v4-pro-0813,fella,fqa-fin-avg-month-2024,num-avg,1,1.0,0.8,0,4561,181,1,0,4.811,
9,deepseek-v4-pro-0813,fella,fqa-fin-groceries-delta,num-multistep,1,1.0,0.74,0,3984,216,1,1,5.189,
9,deepseek-v4-pro-0813,fella,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.8,0,4712,162,1,0,5.168,
9,deepseek-v4-pro-0813,fella,fqa-fin-q1-2024,num-filter,1,1.0,0.8,0,4126,164,1,0,5.241,
9,deepseek-v4-pro-0813,fella,fqa-fin-rent-2024,num-filter,1,1.0,0.8,0,4101,147,1,0,5.329,
9,deepseek-v4-pro-0813,fella,fqa-fin-second-cat,cat-rank,1,1.0,0.8,0,4131,159,1,0,5.026,
9,deepseek-v4-pro-0813,fella,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,4098,155,1,0,5.235,
9,deepseek-v4-pro-0813,fella,fqa-fin-total-2024,num-aggregate,1,1.0,0.8,0,4082,144,1,0,7.615,
9,deepseek-v4-pro-0813,fella,fqa-fin-yoy,num-multistep,1,1.0,0.7457,0,3975,213,1,1,5.504,
9,deepseek-v4-pro-0813,fella,fqa-fit-avg-session,num-avg,1,1.0,0.8,0,4089,258,1,0,6.544,
9,deepseek-v4-pro-0813,fella,fqa-fit-distinct-activities,distinct-count,1,1.0,0.8,0,4089,126,1,0,4.513,
9,deepseek-v4-pro-0813,fella,fqa-fit-longest,num-max,1,1.0,0.73,0,4119,150,1,0,5.388,
9,deepseek-v4-pro-0813,fella,fqa-fit-run-count,num-filter,1,1.0,0.8,0,4074,129,1,0,4.415,
9,deepseek-v4-pro-0813,fella,fqa-fit-run-km,num-filter,1,1.0,0.8,0,4108,134,1,0,5.392,
9,deepseek-v4-pro-0813,fella,fqa-fit-top-activity,cat-groupby,1,1.0,0.8,0,4134,145,1,0,5.367,
9,deepseek-v4-pro-0813,fella,fqa-fit-total-distance,num-aggregate,1,1.0,0.8,0,4546,129,1,0,4.906,
9,deepseek-v4-pro-0813,fella,fqa-fit-total-min,num-aggregate,1,1.0,0.8,0,4075,111,1,0,4.554,
9,deepseek-v4-pro-0813,fella,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,3831,133,1,0,4.818,
9,deepseek-v4-pro-0813,fella,fqa-jrnl-apr19,text-lookup,1,1.0,0.6667,0,3818,129,1,0,4.064,
9,deepseek-v4-pro-0813,fella,fqa-jrnl-entries,text-count,1,1.0,0.8,0,4263,117,1,0,4.351,
9,deepseek-v4-pro-0813,fella,fqa-jrnl-kyoto,text-search,1,1.0,0.7,0,3844,176,1,0,5.641,
9,deepseek-v4-pro-0813,fella,fqa-jrnl-stressed,text-count,1,1.0,0.8,0,4579,172,1,0,5.515,
9,deepseek-v4-pro-0813,fella,fqa-mf-most-over-budget,mf-join-compare,1,1.0,0.8,0,4629,242,1,0,6.162,
9,deepseek-v4-pro-0813,fella,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.8,0,4524,162,1,0,5.387,
9,deepseek-v4-pro-0813,fella,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.8,0,4487,262,1,0,5.975,
9,deepseek-v4-pro-0813,fella,fqa-mf-run-days-minutes,mf-doc-join,1,1.0,0.8,0,6760,324,2,0,9.05,
9,deepseek-v4-pro-0813,fella,fqa-notool,no-tool,1,1.0,0.8,0,1802,94,0,0,3.287,
9,deepseek-v4-pro-0813,fella,fqa-pdf-deposit,text-lookup,1,1.0,0.6,0,3774,120,1,0,4.68,
9,deepseek-v4-pro-0813,fella,fqa-pdf-parking,text-lookup,1,1.0,0.8,0,4308,98,1,0,4.633,
9,deepseek-v4-pro-0813,fella,fqa-pdf-rent,text-lookup,1,1.0,0.8,0,3788,103,1,0,4.79,
9,deepseek-v4-pro-0813,fella,fqa-read-avg-rating,num-avg,1,1.0,0.8,0,4277,154,1,0,4.752,
9,deepseek-v4-pro-0813,fella,fqa-read-finished-count,bool-filter,1,1.0,0.8,0,4226,108,1,0,4.455,
9,deepseek-v4-pro-0813,fella,fqa-read-finished-pages,num-aggregate,1,1.0,0.8,0,4263,128,1,0,5.193,
9,deepseek-v4-pro-0813,fella,fqa-read-genres,distinct-count,1,1.0,0.8,0,4784,140,1,0,4.437,
9,deepseek-v4-pro-0813,fella,fqa-read-longest,text-max,1,1.0,0.8,0,4267,142,1,0,5.091,
9,deepseek-v4-pro-0813,fella,fqa-read-rated5,num-filter,1,1.0,0.7,0,4105,120,1,1,6.521,
9,deepseek-v4-pro-0813,fella,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,4319,141,1,0,4.829,
9,deepseek-v4-pro-0813,fella,fqa-read-unfinished,text-list,1,1.0,0.8,0,4253,181,1,0,5.616,
9,deepseek-v4-pro-0813,fella,fqa-refusal,refusal,1,1.0,0.8,0,2091,250,0,0,5.349,
9,deepseek-v4-pro-0813,fella,fqa-screen-days-over-150,num-filter,1,1.0,0.8,0,4080,167,1,0,5.432,
9,deepseek-v4-pro-0813,fella,fqa-screen-second-app,cat-rank,1,1.0,0.8,0,4520,160,1,0,5.07,
9,deepseek-v4-pro-0813,fella,fqa-screen-top-app,cat-groupby,1,1.0,0.8,0,4063,146,1,0,4.884,
9,deepseek-v4-pro-0813,fella,fqa-screen-total,num-aggregate,1,1.0,0.8,0,4021,117,1,0,4.678,
9,deepseek-v4-pro-0813,fella,fqa-sleep-at-least-8,num-filter,1,1.0,0.8,0,4043,130,1,0,4.993,
9,deepseek-v4-pro-0813,fella,fqa-sleep-avg-hours,num-avg,1,1.0,0.8,0,4035,126,1,0,4.573,
9,deepseek-v4-pro-0813,fella,fqa-subs-active-cost,num-filter,1,1.0,0.8,0,4085,134,1,0,4.936,
9,deepseek-v4-pro-0813,fella,fqa-subs-cheapest,text-min,1,1.0,0.8,0,4448,148,1,0,6.327,
9,deepseek-v4-pro-0813,fella,fqa-subs-inactive-count,num-filter,1,1.0,0.8,0,4046,111,1,0,5.2,
9,deepseek-v4-pro-0813,fella,fqa-subs-top-category,cat-groupby,1,1.0,0.8,0,4143,157,1,0,5.189,
9,deepseek-v4-pro-0813,fella,fqa-trip-avg-nights,num-avg,1,1.0,0.8,0,4046,130,1,0,4.717,
9,deepseek-v4-pro-0813,fella,fqa-trip-countries,distinct-count,1,1.0,0.8,0,4022,123,1,0,5.192,
9,deepseek-v4-pro-0813,fella,fqa-trip-leisure-nights,cat-filter,1,1.0,0.8,0,4069,151,1,0,5.005,
9,deepseek-v4-pro-0813,fella,fqa-trip-longest,text-max,1,1.0,0.8,0,4415,138,1,0,4.657,
9,deepseek-v4-pro-0813,fella,fqa-trip-total-nights,num-aggregate,1,1.0,0.8,0,4028,106,1,0,4.856,
9,deepseek-v4-pro-0813,fella,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.8,0,4793,189,1,0,7.477,
9,deepseek-v4-pro-0813,fella,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,4521,262,1,0,6.815,
9,deepseek-v4-pro-0813,fella,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.8,0,4515,230,1,0,6.687,
9,deepseek-v4-pro-0813,fella,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.7083,0,5966,381,1,1,9.584,
9,deepseek-v4-pro-0813,fella,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,4565,183,1,0,5.454,
9,deepseek-v4-pro-0813,fella,fqa-xf-run-goal,mf-doc-join,1,1.0,0.7,0,4197,253,1,1,6.226,
9,deepseek-v4-pro-0813,fella,fqa-xf-sleep-screen,mf-join-aggregate,1,1.0,0.8,0,4362,305,1,0,7.436,
10,muse-spark-1.3,bare,fqa-contacts-close-count,cat-filter,1,1.0,0.71,0,334,209,0,0,2.729,
10,muse-spark-1.3,bare,fqa-contacts-countries,distinct-count,1,1.0,0.71,0,1111,275,0,0,3.22,
10,muse-spark-1.3,bare,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,331,239,0,0,2.606,
10,muse-spark-1.3,bare,fqa-fin-avg-month-2024,num-avg,0,0.3333,0.4367,0,2486,1021,0,0,6.98,
10,muse-spark-1.3,bare,fqa-fin-groceries-delta,num-multistep,1,0.6667,0.5733,0,1709,1006,0,0,7.978,
10,muse-spark-1.3,bare,fqa-fin-peak-month-2024,temporal-max,1,1.0,0.71,0,2519,870,0,0,5.08,
10,muse-spark-1.3,bare,fqa-fin-q1-2024,num-filter,1,1.0,0.71,0,1709,832,0,0,7.378,
10,muse-spark-1.3,bare,fqa-fin-rent-2024,num-filter,1,1.0,0.71,0,1701,788,0,0,5.666,
10,muse-spark-1.3,bare,fqa-fin-second-cat,cat-rank,0,0.3333,0.8,0,1703,788,0,0,5.811,
10,muse-spark-1.3,bare,fqa-fin-top-cat,cat-groupby,1,1.0,0.8,0,1701,574,0,0,5.148,
10,muse-spark-1.3,bare,fqa-fin-total-2024,num-aggregate,0,0.0,0.3,0,1701,1024,0,0,23.521,
10,muse-spark-1.3,bare,fqa-fin-yoy,num-multistep,0,0.0,0.3,0,1712,1024,0,0,5.037,
10,muse-spark-1.3,bare,fqa-fit-avg-session,num-avg,0,0.0,0.3,0,1400,1024,0,0,5.796,
10,muse-spark-1.3,bare,fqa-fit-distinct-activities,distinct-count,1,1.0,0.71,0,1400,649,0,0,3.924,
10,muse-spark-1.3,bare,fqa-fit-longest,num-max,1,1.0,0.71,0,1398,950,0,0,7.985,
10,muse-spark-1.3,bare,fqa-fit-run-count,num-filter,0,0.3333,0.4367,0,1397,932,0,0,5.698,
10,muse-spark-1.3,bare,fqa-fit-run-km,num-filter,0,0.0,0.3,0,1397,1024,0,0,6.585,
10,muse-spark-1.3,bare,fqa-fit-top-activity,cat-groupby,0,0.0,0.8,0,1398,1024,0,0,5.542,
10,muse-spark-1.3,bare,fqa-fit-total-distance,num-aggregate,0,0.0,0.3,0,2184,1024,0,0,4.855,
10,muse-spark-1.3,bare,fqa-fit-total-min,num-aggregate,0,0.0,0.3,0,1398,1024,0,0,5.194,
10,muse-spark-1.3,bare,fqa-goals-most-behind,text-lookup,1,1.0,0.8,0,190,328,0,0,2.821,
10,muse-spark-1.3,bare,fqa-jrnl-apr19,text-lookup,1,1.0,0.8,0,254,558,0,0,6.856,
10,muse-spark-1.3,bare,fqa-jrnl-entries,text-count,1,1.0,0.71,0,1026,262,0,0,2.705,
10,muse-spark-1.3,bare,fqa-jrnl-kyoto,text-search,1,1.0,0.8,0,249,344,0,0,3.132,
10,muse-spark-1.3,bare,fqa-jrnl-stressed,text-count,1,1.0,0.71,0,251,410,0,0,3.448,
10,muse-spark-1.3,bare,fqa-mf-most-over-budget,mf-join-compare,1,0.6667,0.8,0,1764,1020,0,0,5.808,
10,muse-spark-1.3,bare,fqa-mf-pages-british,mf-join-aggregate,1,1.0,0.71,0,374,551,0,0,4.395,
10,muse-spark-1.3,bare,fqa-mf-rent-vs-budget,mf-join-compare,1,1.0,0.71,0,1752,863,0,0,6.854,
10,muse-spark-1.3,bare,fqa-mf-run-days-minutes,mf-doc-join,0,0.3333,0.4367,0,1581,982,0,0,9.702,
10,muse-spark-1.3,bare,fqa-notool,no-tool,1,1.0,0.8,0,78,660,0,0,9.259,
10,muse-spark-1.3,bare,fqa-pdf-deposit,text-lookup,1,1.0,0.71,0,489,285,0,0,5.272,
10,muse-spark-1.3,bare,fqa-pdf-parking,text-lookup,1,1.0,0.71,0,1271,263,0,0,3.28,
10,muse-spark-1.3,bare,fqa-pdf-rent,text-lookup,1,1.0,0.71,0,488,293,0,0,2.945,
10,muse-spark-1.3,bare,fqa-read-avg-rating,num-avg,1,1.0,0.71,0,297,319,0,0,3.856,
10,muse-spark-1.3,bare,fqa-read-finished-count,bool-filter,1,1.0,0.71,0,293,342,0,0,2.88,
10,muse-spark-1.3,bare,fqa-read-finished-pages,num-aggregate,1,1.0,0.71,0,300,421,0,0,4.145,
10,muse-spark-1.3,bare,fqa-read-genres,distinct-count,1,1.0,0.71,0,1140,283,0,0,3.194,
10,muse-spark-1.3,bare,fqa-read-longest,text-max,1,1.0,0.8,0,299,419,0,0,3.572,
10,muse-spark-1.3,bare,fqa-read-rated5,num-filter,1,1.0,0.71,0,295,407,0,0,2.799,
10,muse-spark-1.3,bare,fqa-read-top-genre-pages,cat-groupby,1,1.0,0.8,0,302,380,0,0,3.145,
10,muse-spark-1.3,bare,fqa-read-unfinished,text-list,1,1.0,0.8,0,297,395,0,0,4.13,
10,muse-spark-1.3,bare,fqa-refusal,refusal,1,1.0,0.8,0,301,506,0,0,5.691,
10,muse-spark-1.3,bare,fqa-screen-days-over-150,num-filter,0,0.0,0.3,0,4122,1024,0,0,5.105,
10,muse-spark-1.3,bare,fqa-screen-second-app,cat-rank,0,0.0,0.8,0,4895,1024,0,0,5.498,
10,muse-spark-1.3,bare,fqa-screen-top-app,cat-groupby,0,0.0,0.8,0,4114,1024,0,0,5.378,
10,muse-spark-1.3,bare,fqa-screen-total,num-aggregate,0,0.0,0.3,0,4116,1024,0,0,5.531,
10,muse-spark-1.3,bare,fqa-sleep-at-least-8,num-filter,1,1.0,0.71,0,1589,777,0,0,4.734,
10,muse-spark-1.3,bare,fqa-sleep-avg-hours,num-avg,0,0.0,0.3,0,1587,1024,0,0,6.471,
10,muse-spark-1.3,bare,fqa-subs-active-cost,num-filter,0,0.0,0.3,0,99,454,0,0,5.27,
10,muse-spark-1.3,bare,fqa-subs-cheapest,text-min,0,0.0,0.8,0,874,642,0,0,6.998,
10,muse-spark-1.3,bare,fqa-subs-inactive-count,num-filter,0,0.0,0.3,0,95,480,0,0,6.137,
10,muse-spark-1.3,bare,fqa-subs-top-category,cat-groupby,0,0.0,0.8,0,103,438,0,0,7.623,
10,muse-spark-1.3,bare,fqa-trip-avg-nights,num-avg,1,1.0,0.71,0,169,870,0,0,8.725,
10,muse-spark-1.3,bare,fqa-trip-countries,distinct-count,1,1.0,0.71,0,165,351,0,0,3.51,
10,muse-spark-1.3,bare,fqa-trip-leisure-nights,cat-filter,1,1.0,0.71,0,170,379,0,0,3.016,
10,muse-spark-1.3,bare,fqa-trip-longest,text-max,1,1.0,0.8,0,943,307,0,0,3.189,
10,muse-spark-1.3,bare,fqa-trip-total-nights,num-aggregate,1,1.0,0.71,0,167,355,0,0,2.82,
10,muse-spark-1.3,bare,fqa-xf-contacts-nights,mf-join-aggregate,1,1.0,0.71,0,1221,488,0,0,4.03,
10,muse-spark-1.3,bare,fqa-xf-contacts-visited,mf-join-filter,1,1.0,0.8,0,428,485,0,0,4.781,
10,muse-spark-1.3,bare,fqa-xf-dining-cap-months,mf-doc-join,1,1.0,0.71,0,1829,504,0,0,5.338,
10,muse-spark-1.3,bare,fqa-xf-lease-vs-spend,mf-doc-join,1,1.0,0.71,0,2146,669,0,0,5.632,
10,muse-spark-1.3,bare,fqa-xf-nationality-pages,mf-join-groupby,1,1.0,0.8,0,370,585,0,0,5.628,
10,muse-spark-1.3,bare,fqa-xf-run-goal,mf-doc-join,0,0.0,0.3,0,1519,1024,0,0,6.646,
10,muse-spark-1.3,bare,fqa-xf-sleep-screen,mf-join-aggregate,0,0.0,0.3,0,5639,1024,0,0,5.601,
10,muse-spark-1.3,fella,fqa-contacts-close-count,cat-filter,1,1.0,0.8,0,4325,664,1,0,6.853,
10,muse-spark-1.3,fella,fqa-contacts-countries,distinct-count,1,1.0,0.8,0,4683,656,1,0,6.325,
10,muse-spark-1.3,fella,fqa-contacts-out-of-touch,text-max,1,1.0,0.8,0,4363,740,1,0,7.466,
10,muse-spark-1.3,fella,fqa-fin-avg-month-2024,num-avg,1,1.0,0.8,0,4756,1043,1,0,11.966,
10,muse-spark-1.3,fella,fqa-fin-groceries-delta,num-multistep,1,1.0,0.8,0,6628,1737,2,0,18.925,
